Fecha,Presi¢n,Altitud,Humedad (%),Temperatura (Celsius),
18/09/2019 19:12,95005.12,539.98,58.61,26.84,
18/09/2019 19:12,95002.83,540.18,58.61,26.84,
18/09/2019 19:12,95004.73,540.02,58.61,26.84,
18/09/2019 19:12,95005.23,539.97,58.62,26.83,
18/09/2019 19:12,95007.19,539.8,58.61,26.84,
18/09/2019 19:12,95004.78,540.01,58.62,26.83,
18/09/2019 19:12,95005.4,539.96,58.63,26.84,
18/09/2019 19:12,95007.86,539.74,58.63,26.84,
18/09/2019 19:12,95006.73,539.84,58.64,26.84,
18/09/2019 19:12,95007.41,539.78,58.66,26.84,
18/09/2019 19:12,95006,539.91,58.68,26.83,
18/09/2019 19:12,95007.23,539.8,58.68,26.83,
18/09/2019 19:12,95006.68,539.85,58.68,26.84,
18/09/2019 19:12,95003.11,540.16,58.68,26.83,
18/09/2019 19:12,95005.62,539.94,58.68,26.83,
18/09/2019 19:12,95007.46,539.78,58.68,26.83,
18/09/2019 19:12,95005.89,539.92,58.67,26.83,
18/09/2019 19:12,95006.06,539.9,58.65,26.83,
18/09/2019 19:12,95007.73,539.75,58.64,26.83,
18/09/2019 19:12,95006.06,539.9,58.63,26.83,
18/09/2019 19:12,95006.63,539.85,58.61,26.83,
18/09/2019 19:12,95007.46,539.78,58.6,26.83,
18/09/2019 19:12,95009.08,539.64,58.56,26.83,
18/09/2019 19:12,95009.24,539.62,58.48,26.82,
18/09/2019 19:12,95007.56,539.77,58.44,26.82,
18/09/2019 19:12,95009.3,539.62,58.36,26.82,
18/09/2019 19:12,95008.51,539.69,58.33,26.81,
18/09/2019 19:12,95006.5,539.86,58.35,26.81,
18/09/2019 19:12,95006.33,539.88,58.37,26.81,
18/09/2019 19:12,95008.62,539.68,58.41,26.81,
18/09/2019 19:12,95006.61,539.85,58.46,26.81,
18/09/2019 19:12,95007.34,539.79,58.49,26.81,
18/09/2019 19:12,95008.06,539.72,58.51,26.81,
18/09/2019 19:12,95006.05,539.9,58.51,26.81,
18/09/2019 19:12,95006.49,539.86,58.5,26.81,
18/09/2019 19:12,95007.64,539.76,58.47,26.8,
18/09/2019 19:12,95005.99,539.91,58.43,26.81,
18/09/2019 19:12,95008.31,539.7,58.4,26.8,
18/09/2019 19:12,95009.65,539.59,58.37,26.8,
18/09/2019 19:12,95007.5,539.77,58.36,26.81,
18/09/2019 19:12,95006.27,539.88,58.34,26.81,
18/09/2019 19:12,95007.5,539.77,58.34,26.81,
18/09/2019 19:12,95006.33,539.88,58.33,26.81,
18/09/2019 19:12,95005.46,539.95,58.33,26.8,
18/09/2019 19:12,95005.48,539.95,58.33,26.81,
18/09/2019 19:12,95007.11,539.81,58.33,26.81,
18/09/2019 19:12,95005.72,539.93,58.34,26.81,
18/09/2019 19:12,95004.2,540.06,58.38,26.81,
18/09/2019 19:12,95004.66,540.02,58.42,26.81,
18/09/2019 19:12,95009.17,539.63,58.4,26.81,
18/09/2019 19:12,95007.23,539.8,58.46,26.82,
18/09/2019 19:12,95008.84,539.66,58.48,26.81,
18/09/2019 19:13,95003.98,540.08,58.51,26.81,
18/09/2019 19:13,95007.45,539.84,58.57,26.81,
18/09/2019 19:13,95004.98,539.99,58.67,26.81,
18/09/2019 19:13,95006.63,539.85,58.72,26.8,
18/09/2019 19:13,95006.27,539.88,58.73,26.81,
18/09/2019 19:13,95011.34,539.44,58.74,26.81,
18/09/2019 19:13,95010.66,539.5,58.74,26.8,
18/09/2019 19:13,95006.3,539.88,58.73,26.8,
18/09/2019 19:13,95007.8,539.75,58.73,26.8,
18/09/2019 19:13,95008.19,539.71,58.73,26.8,
18/09/2019 19:13,95008.17,539.71,58.73,26.81,
18/09/2019 19:13,95006.83,539.83,58.74,26.81,
18/09/2019 19:13,95008.73,539.67,58.74,26.81,
18/09/2019 19:13,95007.5,539.77,58.75,26.81,
18/09/2019 19:13,95009.48,539.6,58.77,26.8,
18/09/2019 19:13,95007.33,539.79,58.78,26.81,
18/09/2019 19:13,95006.83,539.83,58.79,26.81,
18/09/2019 19:13,95006.8,539.84,58.81,26.8,
18/09/2019 19:13,95005.91,539.91,58.82,26.8,
18/09/2019 19:13,95007.64,539.76,58.83,26.8,
18/09/2019 19:13,95007.14,539.81,58.83,26.8,
18/09/2019 19:13,95006.58,539.85,58.81,26.8,
18/09/2019 19:13,95010.2,539.54,58.71,26.8,
18/09/2019 19:13,95010.31,539.53,58.5,26.8,
18/09/2019 19:13,95007.45,539.78,58.27,26.78,
18/09/2019 19:13,95008.97,539.65,58.17,26.79,
18/09/2019 19:13,95007.45,539.78,58.07,26.77,
18/09/2019 19:13,95008.06,539.72,57.92,26.77,
18/09/2019 19:13,95009.56,539.59,57.87,26.76,
18/09/2019 19:13,95011.52,539.42,57.88,26.75,
18/09/2019 19:13,95011.26,539.44,57.94,26.75,
18/09/2019 19:13,95008.52,539.69,58.05,26.74,
18/09/2019 19:13,95007.63,539.76,58.16,26.74,
18/09/2019 19:13,95007.12,539.81,58.23,26.74,
18/09/2019 19:13,95008.85,539.66,58.26,26.74,
18/09/2019 19:13,95007.17,539.8,58.29,26.74,
18/09/2019 19:13,95012.64,539.32,58.29,26.74,
18/09/2019 19:13,95005.61,539.94,58.25,26.74,
18/09/2019 19:13,95010.64,539.5,58.26,26.74,
18/09/2019 19:13,95005.5,539.69,58.23,26.74,
18/09/2019 19:13,95010.69,539.49,58.21,26.74,
18/09/2019 19:13,95006.55,539.86,58.13,26.73,
18/09/2019 19:13,95006.05,539.9,58.1,26.73,
18/09/2019 19:13,95006.1,539.9,58.06,26.72,
18/09/2019 19:13,95005.43,539.96,58.06,26.72,
18/09/2019 19:13,95008.28,539.71,58.06,26.72,
18/09/2019 19:13,95010.23,539.53,58.05,26.73,
18/09/2019 19:13,95006.48,539.86,58.07,26.72,
18/09/2019 19:13,95007.1,539.81,58.09,26.71,
18/09/2019 19:13,95008.95,539.65,58.1,26.72,
18/09/2019 19:13,95011.18,539.45,58.1,26.72,
18/09/2019 19:13,95010.06,539.55,58.24,26.71,
18/09/2019 19:13,95008.38,539.7,58.28,26.71,
18/09/2019 19:13,95011.91,539.39,58.28,26.72,
18/09/2019 19:13,95008.73,539.67,58.17,26.72,
18/09/2019 19:13,95010.01,539.55,58.08,26.72,
18/09/2019 19:13,95004.98,539.99,58.08,26.72,
18/09/2019 19:13,95008.33,539.7,58.09,26.72,
18/09/2019 19:13,95004.47,540.04,58.12,26.71,
18/09/2019 19:13,95006.77,539.84,58.14,26.71,
18/09/2019 19:14,95008.22,539.71,58.19,26.72,
18/09/2019 19:14,95007.16,539.8,58.23,26.72,
18/09/2019 19:14,95009.01,539.64,58.26,26.72,
18/09/2019 19:14,95010.46,539.51,58.3,26.73,
18/09/2019 19:14,95006.22,539.89,58.34,26.73,
18/09/2019 19:14,95009.86,539.57,58.38,26.74,
18/09/2019 19:14,95011.2,539.45,58.44,26.74,
18/09/2019 19:14,95008.84,539.66,58.49,26.73,
18/09/2019 19:14,95008.52,539.69,58.54,26.73,
18/09/2019 19:14,95009.63,539.59,58.61,26.74,
18/09/2019 19:14,95005.95,539.91,58.63,26.73,
18/09/2019 19:14,95008.95,539.65,58.68,26.74,
18/09/2019 19:14,95008.45,539.69,58.67,26.74,
18/09/2019 19:14,95008.02,539.73,58.67,26.74,
18/09/2019 19:14,95006.95,539.82,58.64,26.73,
18/09/2019 19:14,95008.28,539.71,58.63,26.72,
18/09/2019 19:14,95008.95,539.65,58.63,26.73,
18/09/2019 19:14,95007.83,539.75,58.62,26.72,
18/09/2019 19:14,95009.63,539.59,58.64,26.72,
18/09/2019 19:14,95008.55,539.68,58.64,26.72,
18/09/2019 19:14,95009.06,539.64,58.65,26.72,
18/09/2019 19:14,95009.01,539.64,58.65,26.72,
18/09/2019 19:14,95009.78,539.57,58.66,26.72,
18/09/2019 19:14,95010.52,539.51,58.67,26.72,
18/09/2019 19:14,95009.63,539.59,58.69,26.73,
18/09/2019 19:14,95009.69,539.58,58.7,26.73,
18/09/2019 19:14,95007.79,539.75,58.74,26.74,
18/09/2019 19:14,95001.14,540.33,58.92,26.74,
18/09/2019 19:14,94997.58,540.64,59.08,26.74,
18/09/2019 19:14,94996.57,540.73,59.15,26.74,
18/09/2019 19:14,94997.44,540.66,59.35,26.75,
18/09/2019 19:14,94997.62,540.64,59.3,26.74,
18/09/2019 19:14,94998.34,540.58,59.45,26.76,
18/09/2019 19:14,95000.02,540.43,59.29,26.76,
18/09/2019 19:14,94997.11,540.69,59.21,26.76,
18/09/2019 19:14,95003.48,540.13,59.1,26.77,
18/09/2019 19:14,94999.08,540.51,59.07,26.77,
18/09/2019 19:14,94999.91,540.44,58.91,26.77,
18/09/2019 19:14,94999.58,540.47,58.73,26.77,
18/09/2019 19:14,95000.25,540.41,58.7,26.77,
18/09/2019 19:14,94996.39,540.75,58.81,26.77,
18/09/2019 19:14,94996.9,540.7,59.22,26.78,
18/09/2019 19:14,94997.52,540.65,59.12,26.78,
18/09/2019 19:14,94999.63,540.46,59.18,26.77,
18/09/2019 19:14,94996.13,540.77,59.31,26.78,
18/09/2019 19:14,94997.69,540.63,59.21,26.78,
18/09/2019 19:14,95000.14,540.42,59.13,26.78,
18/09/2019 19:14,95001.03,540.34,59.18,26.77,
18/09/2019 19:14,94997.79,540.63,59.29,26.78,
18/09/2019 19:14,95000.92,540.35,59.24,26.78,
18/09/2019 19:14,95003.44,540.13,59.11,26.78,
18/09/2019 19:14,95011.92,539.39,58.97,26.78,
18/09/2019 19:14,95011.92,539.39,58.87,26.78,
18/09/2019 19:14,95008.73,539.67,58.85,26.78,
18/09/2019 19:14,95008.35,539.7,58.82,26.78,
18/09/2019 19:14,95010.81,539.48,58.81,26.79,
18/09/2019 19:14,95009.42,539.61,58.8,26.79,
18/09/2019 19:14,95010.48,539.51,58.79,26.8,
18/09/2019 19:14,95010.52,539.51,58.78,26.81,
18/09/2019 19:14,95009.59,539.59,58.71,26.8,
18/09/2019 19:15,95010.7,539.49,58.69,26.8,
18/09/2019 19:15,95009.48,539.6,58.73,26.8,
18/09/2019 19:15,95010.09,539.55,58.73,26.8,
18/09/2019 19:15,95012.52,539.33,58.73,26.81,
18/09/2019 19:15,95010.52,539.51,58.73,26.81,
18/09/2019 19:15,95008.23,539.71,58.73,26.81,
18/09/2019 19:15,95011.3,539.44,58.74,26.81,
18/09/2019 19:15,95014.05,539.2,58.73,26.82,
18/09/2019 19:15,95009.8,539.57,58.73,26.83,
18/09/2019 19:15,95013.38,539.26,58.73,26.83,
18/09/2019 19:15,95012.65,539.32,58.71,26.83,
18/09/2019 19:15,95010.03,539.55,58.71,26.83,
18/09/2019 19:15,95008.73,539.67,58.69,26.82,
18/09/2019 19:15,95012.2,539.36,58.67,26.82,
18/09/2019 19:15,95011.81,539.4,58.66,26.83,
18/09/2019 19:15,95010.14,539.54,58.67,26.83,
18/09/2019 19:15,95009.75,539.58,58.69,26.83,
18/09/2019 19:15,95011.2,539.45,58.68,26.83,
18/09/2019 19:15,95012.31,539.35,58.63,26.83,
18/09/2019 19:15,95011.14,539.45,58.58,26.83,
18/09/2019 19:15,95013.89,539.21,58.56,26.84,
18/09/2019 19:15,95012.09,539.37,58.57,26.84,
18/09/2019 19:15,95012.49,539.34,58.54,26.84,
18/09/2019 19:15,95013.39,539.26,58.52,26.84,
18/09/2019 19:15,95013.33,539.26,58.5,26.85,
18/09/2019 19:15,95011.09,539.46,58.48,26.85,
18/09/2019 19:15,95009.81,539.57,58.47,26.84,
18/09/2019 19:15,95009.81,539.57,58.45,26.84,
18/09/2019 19:15,95010.16,539.54,58.44,26.85,
18/09/2019 19:15,95009.43,539.6,58.43,26.85,
18/09/2019 19:15,95010.27,539.53,58.4,26.85,
18/09/2019 19:15,95010.66,539.5,58.39,26.86,
18/09/2019 19:15,95008.23,539.71,58.35,26.86,
18/09/2019 19:15,95012.48,539.34,58.28,26.86,
18/09/2019 19:15,95010.72,539.49,58.24,26.86,
18/09/2019 19:15,95012.48,539.34,58.17,26.86,
18/09/2019 19:15,95008.45,539.69,58.12,26.86,
18/09/2019 19:15,95011.64,539.41,58.09,26.86,
18/09/2019 19:15,95009.06,539.64,58.09,26.86,
18/09/2019 19:15,95011.36,539.44,58.1,26.87,
18/09/2019 19:15,95012.88,539.3,58.11,26.87,
18/09/2019 19:15,95012.3,539.35,58.13,26.88,
18/09/2019 19:15,95013.25,539.27,58.14,26.88,
18/09/2019 19:15,95010.95,539.39,58.15,26.89,
18/09/2019 19:15,95009.67,539.58,58.14,26.89,
18/09/2019 19:15,95012.13,539.37,58.14,26.89,
18/09/2019 19:15,95010.28,539.53,58.15,26.88,
18/09/2019 19:15,95011.91,539.39,58.16,26.89,
18/09/2019 19:15,95008.73,539.67,58.18,26.89,
18/09/2019 19:15,95010.13,539.54,58.18,26.89,
18/09/2019 19:15,95013.25,539.27,58.18,26.9,
18/09/2019 19:15,95014.15,539.19,58.18,26.9,
18/09/2019 19:15,95014.77,539.14,58.17,26.91,
18/09/2019 19:15,95010.58,539.5,58.17,26.91,
18/09/2019 19:15,95009.63,539.59,58.17,26.91,
18/09/2019 19:15,95007.17,539.8,58.15,26.91,
18/09/2019 19:15,95011.59,539.42,58.12,26.91,
18/09/2019 19:15,95010.81,539.48,58.11,26.92,
18/09/2019 19:15,95010.84,539.48,58.1,26.93,
18/09/2019 19:16,95011.02,539.47,58.09,26.93,
18/09/2019 19:16,95009.28,539.62,58.07,26.94,
18/09/2019 19:16,95009.68,539.58,58.07,26.95,
18/09/2019 19:16,95010.41,539.52,58.07,26.95,
18/09/2019 19:16,95009.18,539.63,58.07,26.95,
18/09/2019 19:16,95012.26,539.36,58.07,26.96,
18/09/2019 19:16,95010.47,539.51,58.07,26.96,
18/09/2019 19:16,95010.92,539.47,58.07,26.97,
18/09/2019 19:16,95013.24,539.3,58.09,26.97,
18/09/2019 19:16,95010.45,539.51,58.06,26.98,
18/09/2019 19:16,95013.36,539.26,58.06,26.98,
18/09/2019 19:16,95013.2,539.27,58.05,26.99,
18/09/2019 19:16,95009.79,539.57,58.04,26.99,
18/09/2019 19:16,95010.02,539.55,58.03,26.99,
18/09/2019 19:16,95014.09,539.2,58.02,27,
18/09/2019 19:16,95014.09,539.2,58.01,27,
18/09/2019 19:16,95011.08,539.46,58.01,27,
18/09/2019 19:16,95013.31,539.26,58.02,27.01,
18/09/2019 19:16,95013.71,539.23,58.02,27.01,
18/09/2019 19:16,95012.82,539.31,58.01,27.01,
18/09/2019 19:16,95011.27,539.44,57.99,27.02,
18/09/2019 19:16,95010.56,539.51,57.98,27.03,
18/09/2019 19:16,95013.03,539.29,57.95,27.05,
18/09/2019 19:16,95012.48,539.34,57.92,27.05,
18/09/2019 19:16,95012.48,539.34,57.89,27.05,
18/09/2019 19:16,95010.75,539.49,57.88,27.06,
18/09/2019 19:16,95012.04,539.38,57.87,27.06,
18/09/2019 19:16,95011.31,539.44,57.86,27.07,
18/09/2019 19:16,95012.38,539.35,57.85,27.07,
18/09/2019 19:16,95011.82,539.39,57.83,27.07,
18/09/2019 19:16,95010.59,539.5,57.82,27.08,
18/09/2019 19:16,95012.36,539.35,57.8,27.09,
18/09/2019 19:16,95013.59,539.24,57.76,27.1,
18/09/2019 19:16,95013.2,539.27,57.8,27.11,
18/09/2019 19:16,95013.88,539.21,57.82,27.12,
18/09/2019 19:16,95013.44,539.25,57.82,27.12,
18/09/2019 19:16,95012.94,539.3,57.8,27.13,
18/09/2019 19:16,95010.98,539.47,57.79,27.13,
18/09/2019 19:16,95011.71,539.4,57.81,27.13,
18/09/2019 19:16,95010.48,539.51,57.79,27.14,
18/09/2019 19:16,95014.48,539.16,57.79,27.14,
18/09/2019 19:16,95014.15,539.19,57.76,27.14,
18/09/2019 19:16,95012.47,539.34,57.75,27.15,
18/09/2019 19:16,95012.14,539.37,57.73,27.15,
18/09/2019 19:16,95015.61,539.06,57.72,27.16,
18/09/2019 19:16,95011.08,539.46,57.72,27.16,
18/09/2019 19:16,95013.43,539.25,57.7,27.16,
18/09/2019 19:16,95016.11,539.02,57.67,27.16,
18/09/2019 19:16,95016.39,538.99,57.65,27.17,
18/09/2019 19:16,95012.09,539.37,57.63,27.17,
18/09/2019 19:16,95014.05,539.2,57.62,27.18,
18/09/2019 19:16,95009.19,539.63,57.61,27.18,
18/09/2019 19:16,95013,539.29,57.6,27.19,
18/09/2019 19:16,95014.62,539.15,57.57,27.19,
18/09/2019 19:16,95012.21,539.36,57.53,27.18,
18/09/2019 19:16,95011.09,539.46,57.54,27.19,
18/09/2019 19:16,95013.5,539.25,57.56,27.19,
18/09/2019 19:16,95014.23,539.18,57.59,27.19,
18/09/2019 19:16,95012.36,539.35,57.61,27.2,
18/09/2019 19:16,95012.47,539.34,57.62,27.2,
18/09/2019 19:17,95014.27,539.18,57.61,27.2,
18/09/2019 19:17,95014.42,539.17,57.61,27.2,
18/09/2019 19:17,95015.27,539.09,57.62,27.21,
18/09/2019 19:17,95015.05,539.11,57.59,27.22,
18/09/2019 19:17,95015.55,539.07,57.59,27.22,
18/09/2019 19:17,95014.5,539.16,57.55,27.23,
18/09/2019 19:17,95012.05,539.37,57.51,27.24,
18/09/2019 19:17,95015.13,539.11,57.47,27.24,
18/09/2019 19:17,95014.01,539.2,57.45,27.25,
18/09/2019 19:17,95012.19,539.36,57.44,27.25,
18/09/2019 19:17,95012.86,539.17,57.49,27.26,
18/09/2019 19:17,95011.75,539.4,57.44,27.26,
18/09/2019 19:17,95015.05,539.11,57.49,27.27,
18/09/2019 19:17,95008.84,539.66,57.54,27.27,
18/09/2019 19:17,95011.92,539.39,57.61,27.28,
18/09/2019 19:17,95011.2,539.45,57.64,27.29,
18/09/2019 19:17,95011.59,539.41,57.64,27.3,
18/09/2019 19:17,95011.82,539.36,57.62,27.3,
18/09/2019 19:17,95012.77,539.31,57.61,27.3,
18/09/2019 19:17,95012.08,539.37,57.59,27.31,
18/09/2019 19:17,95011.02,539.47,57.56,27.31,
18/09/2019 19:17,95011.3,539.44,57.53,27.32,
18/09/2019 19:17,95011.64,539.41,57.5,27.33,
18/09/2019 19:17,95010.24,539.53,57.46,27.33,
18/09/2019 19:17,95010.08,539.55,57.42,27.34,
18/09/2019 19:17,95013.88,539.21,57.4,27.34,
18/09/2019 19:17,95014.39,539.17,57.37,27.35,
18/09/2019 19:17,95014.61,539.15,57.34,27.35,
18/09/2019 19:17,95011.81,539.4,57.33,27.36,
18/09/2019 19:17,95011.43,539.43,57.3,27.36,
18/09/2019 19:17,95011.34,539.44,57.28,27.37,
18/09/2019 19:17,95011.3,539.44,57.26,27.38,
18/09/2019 19:17,95014.65,539.15,57.24,27.38,
18/09/2019 19:17,95011.63,539.41,57.21,27.38,
18/09/2019 19:17,95014.98,539.12,57.2,27.39,
18/09/2019 19:17,95011.3,539.44,57.17,27.39,
18/09/2019 19:17,95010.97,539.47,57.16,27.4,
18/09/2019 19:17,95012.38,539.35,57.13,27.41,
18/09/2019 19:17,95013.02,539.29,57.08,27.42,
18/09/2019 19:17,95013.58,539.24,57.05,27.42,
18/09/2019 19:17,95013.75,539.23,57.03,27.43,
18/09/2019 19:17,95010.67,539.5,57.01,27.43,
18/09/2019 19:17,95012.69,539.32,56.99,27.44,
18/09/2019 19:17,95010.91,539.47,56.98,27.45,
18/09/2019 19:17,95011.97,539.38,56.97,27.45,
18/09/2019 19:17,95011.13,539.46,56.96,27.45,
18/09/2019 19:17,95013.38,539.26,56.94,27.46,
18/09/2019 19:17,95009.02,539.64,56.93,27.46,
18/09/2019 19:17,95011.03,539.46,56.96,27.47,
18/09/2019 19:17,95012.34,539.35,56.92,27.48,
18/09/2019 19:17,95010.95,539.47,56.9,27.48,
18/09/2019 19:17,95012.23,539.36,56.88,27.49,
18/09/2019 19:17,95010.73,539.49,56.86,27.49,
18/09/2019 19:17,95012.23,539.36,56.83,27.5,
18/09/2019 19:17,95011.99,539.38,56.8,27.51,
18/09/2019 19:17,95013.06,539.32,56.75,27.52,
18/09/2019 19:17,95013.39,539.26,56.76,27.52,
18/09/2019 19:17,95013.56,539.24,56.78,27.53,
18/09/2019 19:17,95010.32,539.53,56.79,27.52,
18/09/2019 19:18,95011.39,539.43,56.82,27.53,
18/09/2019 19:18,95011.05,539.46,56.88,27.53,
18/09/2019 19:18,95014.32,539.18,56.94,27.53,
18/09/2019 19:18,95013.95,539.21,56.97,27.53,
18/09/2019 19:18,95013.45,539.25,56.99,27.53,
18/09/2019 19:18,95014.02,539.2,57.02,27.52,
18/09/2019 19:18,95012.56,539.33,57.03,27.53,
18/09/2019 19:18,95013.51,539.25,57.02,27.52,
18/09/2019 19:18,95011.16,539.45,57.02,27.52,
18/09/2019 19:18,95014.71,539.14,57.04,27.53,
18/09/2019 19:18,95013.38,539.26,57.05,27.54,
18/09/2019 19:18,95013.71,539.23,57.04,27.55,
18/09/2019 19:18,95013.88,539.21,57.05,27.55,
18/09/2019 19:18,95009.47,539.6,57.07,27.55,
18/09/2019 19:18,95011.38,539.43,57.14,27.56,
18/09/2019 19:18,95014.17,539.19,57.19,27.58,
18/09/2019 19:18,95010.59,539.5,57.28,27.58,
18/09/2019 19:18,95013.09,539.28,57.35,27.6,
18/09/2019 19:18,95012.59,539.33,57.37,27.6,
18/09/2019 19:18,95015.72,539.05,57.4,27.62,
18/09/2019 19:18,95013.38,539.26,57.44,27.62,
18/09/2019 19:18,95013.09,539.28,57.5,27.63,
18/09/2019 19:18,95012.62,539.32,57.53,27.64,
18/09/2019 19:18,95014.2,539.19,57.5,27.65,
18/09/2019 19:18,95011.84,539.39,57.44,27.66,
18/09/2019 19:18,95013.7,539.23,57.37,27.67,
18/09/2019 19:18,95013.37,539.26,57.33,27.68,
18/09/2019 19:18,95014.27,539.18,57.24,27.68,
18/09/2019 19:18,95017.06,538.94,57.24,27.69,
18/09/2019 19:18,95016.92,538.95,57.22,27.7,
18/09/2019 19:18,95014.02,539.2,57.22,27.71,
18/09/2019 19:18,95015.25,539.09,57.25,27.72,
18/09/2019 19:18,95015.42,539.08,57.22,27.73,
18/09/2019 19:18,95016.77,538.96,57.13,27.73,
18/09/2019 19:18,95013.91,539.2,57.08,27.74,
18/09/2019 19:18,95015.98,539.03,56.99,27.75,
18/09/2019 19:18,95014.14,539.19,57.13,27.75,
18/09/2019 19:18,95016.58,538.98,57.1,27.76,
18/09/2019 19:18,95014.9,539.13,57.03,27.76,
18/09/2019 19:18,95015.34,539.09,56.91,27.76,
18/09/2019 19:18,95016.52,538.98,56.83,27.76,
18/09/2019 19:18,95016.02,539.03,56.77,27.77,
18/09/2019 19:18,95016.97,538.94,56.74,27.77,
18/09/2019 19:18,95012.33,539.35,56.66,27.78,
18/09/2019 19:18,95014.84,539.13,56.59,27.78,
18/09/2019 19:18,95014.84,539.13,56.52,27.78,
18/09/2019 19:18,95013.56,539.24,56.52,27.79,
18/09/2019 19:18,95012.61,539.33,56.51,27.79,
18/09/2019 19:18,95010.27,539.53,56.48,27.78,
18/09/2019 19:18,95017.53,538.89,56.46,27.79,
18/09/2019 19:18,95011.05,539.46,56.4,27.78,
18/09/2019 19:18,95013.51,539.25,56.38,27.78,
18/09/2019 19:18,95016.47,538.99,56.38,27.79,
18/09/2019 19:18,95017.7,538.88,56.37,27.8,
18/09/2019 19:18,95015.02,539.11,56.36,27.8,
18/09/2019 19:18,95014.3,539.18,56.36,27.8,
18/09/2019 19:18,95013.23,539.27,56.38,27.79,
18/09/2019 19:18,95015.19,539.1,56.36,27.8,
18/09/2019 19:18,95013.4,539.26,56.36,27.79,
18/09/2019 19:18,95017.42,538.9,56.37,27.8,
18/09/2019 19:18,95015.41,539.08,56.38,27.8,
18/09/2019 19:19,95017.38,538.91,56.41,27.81,
18/09/2019 19:19,95014.09,539.2,56.39,27.81,
18/09/2019 19:19,95014.72,539.14,56.37,27.82,
18/09/2019 19:19,95013.59,539.24,56.35,27.82,
18/09/2019 19:19,95013.43,539.25,56.35,27.82,
18/09/2019 19:19,95014.94,539.12,56.34,27.83,
18/09/2019 19:19,95014.95,539.12,56.33,27.83,
18/09/2019 19:19,95013.49,539.25,56.32,27.84,
18/09/2019 19:19,95014.72,539.14,56.3,27.85,
18/09/2019 19:19,95014.22,539.18,56.29,27.85,
18/09/2019 19:19,95016.63,538.97,56.27,27.85,
18/09/2019 19:19,95015.56,539.07,56.25,27.85,
18/09/2019 19:19,95012.77,539.31,56.31,27.85,
18/09/2019 19:19,95013.44,539.25,56.47,27.85,
18/09/2019 19:19,95013.78,539.22,56.54,27.85,
18/09/2019 19:19,95013.22,539.27,56.59,27.85,
18/09/2019 19:19,95013.22,539.27,56.58,27.85,
18/09/2019 19:19,95010.25,539.53,56.6,27.86,
18/09/2019 19:19,95014.17,539.19,56.52,27.86,
18/09/2019 19:19,95013.89,539.21,56.53,27.86,
18/09/2019 19:19,95012.6,539.33,56.47,27.86,
18/09/2019 19:19,95011.88,539.39,56.45,27.85,
18/09/2019 19:19,95015.38,539.08,56.47,27.87,
18/09/2019 19:19,95012.97,539.29,56.47,27.87,
18/09/2019 19:19,95012.63,539.32,56.48,27.87,
18/09/2019 19:19,95012.52,539.45,56.56,27.87,
18/09/2019 19:19,95012.47,539.34,56.5,27.87,
18/09/2019 19:19,95012.58,539.33,56.54,27.88,
18/09/2019 19:19,95011.34,539.44,56.55,27.88,
18/09/2019 19:19,95014.04,539.2,56.49,27.89,
18/09/2019 19:19,95013.14,539.28,56.43,27.89,
18/09/2019 19:19,95010.41,539.52,56.37,27.89,
18/09/2019 19:19,95015.6,539.06,56.33,27.89,
18/09/2019 19:19,95015.6,539.06,56.3,27.89,
18/09/2019 19:19,95013.26,539.27,56.27,27.9,
18/09/2019 19:19,95012.36,539.35,56.22,27.9,
18/09/2019 19:19,95011.75,539.4,56.19,27.9,
18/09/2019 19:19,95011.97,539.38,56.18,27.9,
18/09/2019 19:19,95012.81,539.31,56.19,27.9,
18/09/2019 19:19,95012.08,539.37,56.2,27.91,
18/09/2019 19:19,95010.3,539.53,56.21,27.91,
18/09/2019 19:19,95014.05,539.2,56.24,27.91,
18/09/2019 19:19,95013.73,539.23,56.26,27.92,
18/09/2019 19:19,95011.78,539.4,56.26,27.92,
18/09/2019 19:19,95014.02,539.2,56.25,27.92,
18/09/2019 19:19,95015.86,539.04,56.29,27.92,
18/09/2019 19:19,95011.55,539.42,56.45,27.92,
18/09/2019 19:19,95006.02,539.9,56.53,27.93,
18/09/2019 19:19,95000.03,540.43,56.58,27.94,
18/09/2019 19:19,95004.06,540.08,56.52,27.96,
18/09/2019 19:19,95004.2,540.06,56.16,27.92,
18/09/2019 19:19,95004.86,540.01,56.17,27.88,
18/09/2019 19:19,95003.13,540.16,56.2,27.87,
18/09/2019 19:19,95005.64,539.94,56.09,27.87,
18/09/2019 19:19,95004.02,540.08,56.04,27.86,
18/09/2019 19:19,95001.05,540.34,56.1,27.87,
18/09/2019 19:19,95001.02,540.34,56.21,27.85,
18/09/2019 19:19,95001.8,540.27,56.26,27.84,
18/09/2019 19:19,95004.48,540.04,56.22,27.82,
18/09/2019 19:20,95002.44,540.22,56.18,27.81,
18/09/2019 19:20,95008.53,539.68,56.18,27.79,
18/09/2019 19:20,95010.32,539.53,56.11,27.79,
18/09/2019 19:20,95011.55,539.42,56.01,27.79,
18/09/2019 19:20,95012,539.38,55.96,27.8,
18/09/2019 19:20,95013.77,539.22,55.91,27.81,
18/09/2019 19:20,95015,539.12,55.78,27.81,
18/09/2019 19:20,95012.45,539.34,55.7,27.8,
18/09/2019 19:20,95010.77,539.49,55.68,27.79,
18/09/2019 19:20,95013.12,539.28,55.71,27.78,
18/09/2019 19:20,95013.9,539.21,55.8,27.79,
18/09/2019 19:20,95013.73,539.23,55.88,27.79,
